- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/1_class/6_in_clusters.argos experiments/1_class/7_in_clusters.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
5030 -1.0000 -0.3333 -1.0000 0.3333 0.3333 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1623158035.281 1471085186.363 427797026.295 55113275.364 884852917.941 490248599.161 439581612.790 174796456.857 874238870.384 823564114.794 -24959384.254 41598446.244 124849608.203 178589799.961 11307653.498 -203963.030 70320303.374 311647531.177 202154475.597 313494494.358 46840694.957 1063854316.805 853632769.128 764819952.424 361727823.926 213235702.964 213488095.452 247440788.534 
5031 -1.0000 -0.3333 -1.0000 0.3333 0.3333 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1623158035.281 1471085186.363 427797026.295 55113275.364 884852917.941 490248599.161 439581612.790 174796456.857 874238870.384 823564114.794 -24959384.254 41598446.244 124849608.203 178589799.961 11307653.498 -203963.030 70320303.374 311647531.177 202154475.597 313494494.358 46840694.957 1063854316.805 853632769.128 764819952.424 361727823.926 213235702.964 213488095.452 247440788.534 
5032 -1.0000 -0.3333 -1.0000 0.3333 0.3333 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1623158035.281 1471085186.363 427797026.295 55113275.364 884852917.941 490248599.161 439581612.790 174796456.857 874238870.384 823564114.794 -24959384.254 41598446.244 124849608.203 178589799.961 11307653.498 -203963.030 70320303.374 311647531.177 202154475.597 313494494.358 46840694.957 1063854316.805 853632769.128 764819952.424 361727823.926 213235702.964 213488095.452 247440788.534 
5033 -1.0000 -0.3333 -1.0000 0.3333 0.6667 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5034 -1.0000 -0.3333 -1.0000 0.3333 0.6667 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5035 -1.0000 -0.3333 -1.0000 0.3333 0.6667 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5036 -1.0000 -0.3333 -1.0000 0.3333 0.6667 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5037 -1.0000 -0.3333 -1.0000 0.3333 0.6667 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5038 -1.0000 -0.3333 -1.0000 0.3333 0.6667 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5039 -1.0000 -0.3333 -1.0000 0.3333 0.6667 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1449313531.489 1243524700.037 180902861.822 367007916.549 403764464.079 381002148.432 626060498.788 219568021.007 506164932.595 692874638.855 20217529.381 46641312.177 58708385.307 99028090.017 73852337.637 294485391.543 75948613.360 91304998.476 192079991.798 44756030.537 724554.432 879221518.047 1040505911.194 201781705.623 23130257.891 26385685.469 332763008.720 99786868.758 
5040 -1.0000 -0.3333 -1.0000 0.3333 1.0000 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5041 -1.0000 -0.3333 -1.0000 0.3333 1.0000 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5042 -1.0000 -0.3333 -1.0000 0.3333 1.0000 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5043 -1.0000 -0.3333 -1.0000 0.3333 1.0000 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5044 -1.0000 -0.3333 -1.0000 0.3333 1.0000 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5045 -1.0000 -0.3333 -1.0000 0.3333 1.0000 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5046 -1.0000 -0.3333 -1.0000 0.3333 1.0000 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1808160891.583 908526762.072 162078407.531 310019073.986 297614933.758 250687718.817 753491959.769 201362807.397 351845731.035 394524642.311 19437856.473 9799363.427 66448021.324 151165755.947 123341670.015 14942932.311 86640006.616 113726731.570 59515760.622 21730257.761 10695058.799 485729205.264 752033345.239 315085375.036 36095710.827 106830012.542 151708472.525 79934216.984 
5047 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5048 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5049 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5050 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5051 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5052 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5053 -1.0000 -0.3333 -1.0000 0.6667 -1.0000 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1222294057.675 603218667.491 183273778.873 50970732.455 240001545.405 87948696.379 353017875.826 109928414.832 134943058.396 173983763.428 4884851.517 3316733.932 2796853.808 19552001.266 8250111.258 6888063.471 24432417.792 13236179.313 9482855.589 14793208.577 7583600.825 123750832.492 67267419.692 42132752.964 36887215.819 10106021.593 47705198.188 23923007.613 
5054 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5055 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5056 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5057 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5058 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5059 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5060 -1.0000 -0.3333 -1.0000 0.6667 -0.6667 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 1064305539.288 526010289.364 128801395.678 42325559.407 226132407.794 67458127.206 307575716.002 97490687.933 127691544.782 175047894.872 3809231.129 2864564.006 2763764.637 12627327.287 6864383.115 7862658.037 17123449.663 11585662.252 9735197.430 11323277.729 6980703.646 107040864.930 66999298.005 43421877.938 25075561.200 15880480.758 37515955.628 16321027.919 
5061 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5062 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5063 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5064 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5065 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5066 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5067 -1.0000 -0.3333 -1.0000 0.6667 -0.3333 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 900198873.793 422295465.475 93969831.985 29043559.232 145635947.252 48451412.719 210386972.623 68518461.272 87880974.197 126121092.626 3910454.925 2614502.624 1454014.489 13520673.150 6409709.813 4843043.490 15881361.073 9642715.983 8649800.155 9313648.359 3704740.808 98043046.372 45945922.323 36078391.939 19512488.623 13632700.255 35724420.226 17146362.163 
5068 -1.0000 -0.3333 -1.0000 0.6667 0.0000 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5069 -1.0000 -0.3333 -1.0000 0.6667 0.0000 -0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5070 -1.0000 -0.3333 -1.0000 0.6667 0.0000 -0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5071 -1.0000 -0.3333 -1.0000 0.6667 0.0000 0.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5072 -1.0000 -0.3333 -1.0000 0.6667 0.0000 0.3333 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5073 -1.0000 -0.3333 -1.0000 0.6667 0.0000 0.6667 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5074 -1.0000 -0.3333 -1.0000 0.6667 0.0000 1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 657533289.806 280831821.975 48312496.409 21926358.819 84934821.767 23210345.438 135638433.371 40416037.411 74230252.485 125034391.349 3620616.633 2618293.568 1658585.408 7712547.052 7027190.094 6150196.877 14598488.896 11714888.538 6565198.475 6148401.781 4869933.035 78219228.413 41928843.408 31374074.139 14621222.023 8718203.136 21995167.071 10183055.388 
5075 -1.0000 -0.3333 -1.0000 0.6667 0.3333 -1.0000 4020621193.196 3627304144.639 1365823451.819 1154957347.515 1854560845.874 1518873856.453 2287029761.377 1827028967.153 2956358038.704 3079261823.168 513296903.313 360606799.132 58983377.045 15488046.750 48836127.209 34966198.446 90442431.618 45902986.299 173712138.415 114529452.907 4878275.226 3750335.303 3376276.665 9975769.042 6073217.299 7750761.754 16993197.233 12461304.796 13559903.010 7574584.900 2985736.269 89687393.564 65698184.655 45463828.352 24217111.346 21387707.494 34823588.337 19631392.044 
