- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
5582 -1.0000 -0.3333 -0.3333 -0.6667 1.0000 0.0000 -525.300 -533.550 -1274.000 -1213.165 -900.000 -954.500 -761.000 -819.600 -525.300 -533.550 -1274.000 -1213.165 -900.000 -954.500 -761.000 -819.600 -525.300 -533.550 -1216.665 -1223.000 -1280.165 -958.000 -982.375 -999.500 -813.100 -819.300 -792.000 -1274.000 -1213.165 -548.250 -669.750 -582.250 -900.000 -954.500 -761.000 -819.600 
5583 -1.0000 -0.3333 -0.3333 -0.6667 1.0000 0.3333 -444.750 -403.750 -1200.000 -1349.665 -900.000 -900.000 -766.400 -769.000 -444.750 -403.750 -1200.000 -1349.665 -900.000 -900.000 -766.400 -769.000 -444.750 -403.750 -1224.500 -1281.835 -1267.335 -921.000 -989.375 -959.000 -900.200 -753.900 -798.500 -1200.000 -1349.665 -387.000 -396.750 -522.600 -900.000 -900.000 -766.400 -769.000 
5584 -1.0000 -0.3333 -0.3333 -0.6667 1.0000 0.6667 -514.600 -461.150 -1200.000 -1230.665 -928.875 -1061.250 -791.600 -720.000 -514.600 -461.150 -1200.000 -1230.665 -928.875 -1061.250 -791.600 -720.000 -514.600 -461.150 -1244.000 -1465.665 -1788.500 -925.000 -925.750 -986.125 -728.000 -771.600 -1005.100 -1200.000 -1230.665 -539.000 -595.550 -566.200 -928.875 -1061.250 -791.600 -720.000 
5585 -1.0000 -0.3333 -0.3333 -0.6667 1.0000 1.0000 -554.000 -528.700 -1459.835 -1228.165 -908.625 -1147.125 -731.600 -725.900 -554.000 -528.700 -1459.835 -1228.165 -908.625 -1147.125 -731.600 -725.900 -554.000 -528.700 -1296.665 -1434.665 -1513.165 -1243.875 -1178.000 -936.625 -754.200 -758.600 -1150.900 -1459.835 -1228.165 -508.100 -528.950 -630.600 -908.625 -1147.125 -731.600 -725.900 
5586 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 -1.0000 -775.200 -834.500 -1228.835 -1389.500 -980.750 -1172.375 -1374.100 -879.100 -775.200 -834.500 -1228.835 -1389.500 -980.750 -1172.375 -1374.100 -879.100 -775.200 -834.500 -1243.665 -1534.165 -1462.500 -996.000 -1127.000 -1052.750 -967.700 -1206.000 -990.400 -1228.835 -1389.500 -625.500 -931.200 -805.450 -980.750 -1172.375 -1374.100 -879.100 
5587 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 -0.6667 -412.000 -402.250 -1200.000 -1200.000 -900.000 -900.000 -734.500 -720.000 -412.000 -402.250 -1200.000 -1200.000 -900.000 -900.000 -734.500 -720.000 -412.000 -402.250 -1202.500 -1215.335 -1220.665 -919.875 -915.875 -936.875 -776.900 -740.400 -762.800 -1200.000 -1200.000 -492.700 -448.650 -445.700 -900.000 -900.000 -734.500 -720.000 
5588 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 -0.3333 -410.600 -374.700 -1200.000 -1201.665 -900.000 -914.875 -736.300 -730.000 -410.600 -374.700 -1200.000 -1201.665 -900.000 -914.875 -736.300 -730.000 -410.600 -374.700 -1217.500 -1208.835 -1218.665 -904.750 -913.250 -928.125 -723.000 -750.100 -749.900 -1200.000 -1201.665 -391.350 -405.550 -412.150 -900.000 -914.875 -736.300 -730.000 
5589 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 0.0000 -428.600 -412.550 -1200.000 -1200.000 -900.000 -910.375 -735.600 -721.500 -428.600 -412.550 -1200.000 -1200.000 -900.000 -910.375 -735.600 -721.500 -428.600 -412.550 -1204.165 -1207.665 -1211.835 -902.875 -907.625 -937.000 -724.300 -739.600 -767.300 -1200.000 -1200.000 -399.350 -409.400 -392.200 -900.000 -910.375 -735.600 -721.500 
5590 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 0.3333 -409.100 -369.150 -1200.000 -1200.000 -900.000 -915.750 -728.200 -726.900 -409.100 -369.150 -1200.000 -1200.000 -900.000 -915.750 -728.200 -726.900 -409.100 -369.150 -1201.335 -1207.000 -1209.835 -902.625 -907.375 -935.375 -720.700 -733.900 -753.600 -1200.000 -1200.000 -405.950 -408.000 -408.550 -900.000 -915.750 -728.200 -726.900 
5591 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 0.6667 -407.550 -379.300 -1200.000 -1203.335 -900.000 -928.750 -728.600 -723.500 -407.550 -379.300 -1200.000 -1203.335 -900.000 -928.750 -728.600 -723.500 -407.550 -379.300 -1201.335 -1235.165 -1259.335 -922.000 -924.750 -928.375 -722.000 -748.000 -742.400 -1200.000 -1203.335 -392.800 -386.800 -412.950 -900.000 -928.750 -728.600 -723.500 
5592 -1.0000 -0.3333 -0.3333 -0.3333 -1.0000 1.0000 -390.700 -378.650 -1200.000 -1244.665 -900.000 -913.250 -735.200 -727.800 -390.700 -378.650 -1200.000 -1244.665 -900.000 -913.250 -735.200 -727.800 -390.700 -378.650 -1254.500 -1217.835 -1229.000 -911.750 -916.500 -962.125 -723.500 -775.500 -781.800 -1200.000 -1244.665 -380.600 -390.700 -410.800 -900.000 -913.250 -735.200 -727.800 
5593 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 -1.0000 -603.450 -516.950 -1429.000 -1383.335 -1172.000 -1237.250 -1201.900 -1108.000 -603.450 -516.950 -1429.000 -1383.335 -1172.000 -1237.250 -1201.900 -1108.000 -603.450 -516.950 -1673.835 -1453.000 -1528.835 -1215.375 -1319.000 -1642.125 -945.000 -1174.400 -1088.700 -1429.000 -1383.335 -539.200 -654.400 -656.500 -1172.000 -1237.250 -1201.900 -1108.000 
5594 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 -0.6667 -633.750 -675.100 -1200.000 -1339.665 -903.625 -1138.625 -1063.600 -828.100 -633.750 -675.100 -1200.000 -1339.665 -903.625 -1138.625 -1063.600 -828.100 -633.750 -675.100 -1241.500 -1316.335 -1305.500 -911.000 -1381.500 -1075.375 -1006.800 -860.300 -972.300 -1200.000 -1339.665 -644.200 -687.950 -800.700 -903.625 -1138.625 -1063.600 -828.100 
5595 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 -0.3333 -479.800 -413.950 -1200.000 -1200.000 -900.000 -901.000 -729.000 -729.000 -479.800 -413.950 -1200.000 -1200.000 -900.000 -901.000 -729.000 -729.000 -479.800 -413.950 -1237.835 -1212.500 -1221.165 -908.250 -919.125 -939.375 -733.300 -756.100 -744.200 -1200.000 -1200.000 -395.100 -411.250 -460.600 -900.000 -901.000 -729.000 -729.000 
5596 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 0.0000 -428.500 -387.450 -1200.000 -1200.000 -900.000 -917.000 -737.500 -721.500 -428.500 -387.450 -1200.000 -1200.000 -900.000 -917.000 -737.500 -721.500 -428.500 -387.450 -1205.165 -1208.335 -1214.000 -902.875 -915.250 -927.750 -729.900 -744.300 -741.000 -1200.000 -1200.000 -390.100 -397.050 -418.800 -900.000 -917.000 -737.500 -721.500 
5597 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 0.3333 -388.150 -365.200 -1200.000 -1200.000 -900.000 -924.000 -727.300 -725.000 -388.150 -365.200 -1200.000 -1200.000 -900.000 -924.000 -727.300 -725.000 -388.150 -365.200 -1205.665 -1208.000 -1213.500 -902.625 -910.250 -946.000 -720.600 -737.100 -765.000 -1200.000 -1200.000 -404.000 -384.200 -405.600 -900.000 -924.000 -727.300 -725.000 
5598 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 0.6667 -394.250 -387.450 -1200.000 -1200.000 -900.000 -937.500 -725.600 -720.500 -394.250 -387.450 -1200.000 -1200.000 -900.000 -937.500 -725.600 -720.500 -394.250 -387.450 -1201.335 -1207.335 -1224.000 -904.750 -943.250 -987.000 -727.500 -733.700 -763.200 -1200.000 -1200.000 -378.850 -392.650 -393.850 -900.000 -937.500 -725.600 -720.500 
5599 -1.0000 -0.3333 -0.3333 -0.3333 -0.6667 1.0000 -393.000 -379.100 -1200.000 -1255.165 -905.625 -934.625 -729.100 -759.000 -393.000 -379.100 -1200.000 -1255.165 -905.625 -934.625 -729.100 -759.000 -393.000 -379.100 -1251.335 -1232.335 -1276.165 -925.125 -911.250 -955.875 -748.000 -796.100 -783.700 -1200.000 -1255.165 -413.900 -422.850 -445.550 -905.625 -934.625 -729.100 -759.000 
5600 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 -1.0000 -679.950 -608.100 -1428.165 -1244.000 -1321.125 -1003.125 -870.800 -903.400 -679.950 -608.100 -1428.165 -1244.000 -1321.125 -1003.125 -870.800 -903.400 -679.950 -608.100 -1281.835 -1540.665 -1360.835 -957.250 -1357.500 -1204.000 -1013.400 -865.600 -1126.000 -1428.165 -1244.000 -579.300 -536.950 -709.250 -1321.125 -1003.125 -870.800 -903.400 
5601 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 -0.6667 -533.800 -503.200 -1490.500 -1239.165 -1040.750 -1102.625 -1020.600 -862.900 -533.800 -503.200 -1490.500 -1239.165 -1040.750 -1102.625 -1020.600 -862.900 -533.800 -503.200 -1341.835 -1594.665 -1550.165 -1056.125 -1664.625 -1046.875 -840.900 -938.900 -1027.100 -1490.500 -1239.165 -524.400 -512.550 -515.100 -1040.750 -1102.625 -1020.600 -862.900 
5602 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 -0.3333 -531.750 -689.500 -1200.000 -1200.000 -901.625 -987.375 -887.600 -720.000 -531.750 -689.500 -1200.000 -1200.000 -901.625 -987.375 -887.600 -720.000 -531.750 -689.500 -1371.165 -1326.165 -1286.500 -936.500 -1127.250 -1027.375 -1097.100 -946.900 -849.200 -1200.000 -1200.000 -741.000 -596.150 -663.250 -901.625 -987.375 -887.600 -720.000 
5603 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 0.0000 -422.150 -375.950 -1200.000 -1200.000 -900.000 -901.750 -738.500 -720.000 -422.150 -375.950 -1200.000 -1200.000 -900.000 -901.750 -738.500 -720.000 -422.150 -375.950 -1206.665 -1209.665 -1213.835 -905.625 -925.500 -934.000 -720.700 -743.000 -745.700 -1200.000 -1200.000 -386.800 -456.850 -424.400 -900.000 -901.750 -738.500 -720.000 
5604 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 0.3333 -392.450 -382.100 -1200.000 -1200.000 -900.000 -916.875 -725.200 -727.100 -392.450 -382.100 -1200.000 -1200.000 -900.000 -916.875 -725.200 -727.100 -392.450 -382.100 -1201.500 -1224.665 -1210.500 -903.000 -912.625 -937.000 -720.500 -738.700 -761.900 -1200.000 -1200.000 -402.400 -392.400 -426.250 -900.000 -916.875 -725.200 -727.100 
5605 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 0.6667 -406.350 -368.500 -1200.000 -1200.665 -900.000 -911.625 -730.200 -723.500 -406.350 -368.500 -1200.000 -1200.665 -900.000 -911.625 -730.200 -723.500 -406.350 -368.500 -1238.165 -1208.165 -1248.000 -901.250 -905.750 -984.875 -720.500 -758.400 -768.800 -1200.000 -1200.665 -390.300 -396.300 -406.050 -900.000 -911.625 -730.200 -723.500 
5606 -1.0000 -0.3333 -0.3333 -0.3333 -0.3333 1.0000 -411.200 -384.300 -1200.000 -1246.665 -911.500 -954.875 -724.200 -723.400 -411.200 -384.300 -1200.000 -1246.665 -911.500 -954.875 -724.200 -723.400 -411.200 -384.300 -1264.835 -1310.665 -1284.500 -911.625 -937.375 -988.125 -745.000 -836.200 -803.200 -1200.000 -1246.665 -399.250 -389.050 -431.350 -911.500 -954.875 -724.200 -723.400 
5607 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 -1.0000 -526.700 -582.800 -1224.000 -1310.835 -1398.250 -1066.125 -1016.200 -911.300 -526.700 -582.800 -1224.000 -1310.835 -1398.250 -1066.125 -1016.200 -911.300 -526.700 -582.800 -1507.665 -1482.165 -1368.335 -1033.250 -1399.375 -1363.000 -867.300 -1140.200 -1073.200 -1224.000 -1310.835 -543.600 -568.750 -533.800 -1398.250 -1066.125 -1016.200 -911.300 
5608 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 -0.6667 -556.250 -542.150 -1232.665 -1232.835 -937.125 -1190.750 -831.800 -910.600 -556.250 -542.150 -1232.665 -1232.835 -937.125 -1190.750 -831.800 -910.600 -556.250 -542.150 -1443.335 -1392.665 -1366.835 -986.500 -1157.875 -1130.750 -826.100 -940.900 -852.700 -1232.665 -1232.835 -621.950 -539.500 -544.100 -937.125 -1190.750 -831.800 -910.600 
5609 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 -0.3333 -511.750 -457.350 -1248.835 -1239.665 -900.000 -1115.250 -913.000 -745.600 -511.750 -457.350 -1248.835 -1239.665 -900.000 -1115.250 -913.000 -745.600 -511.750 -457.350 -1482.500 -1376.000 -1377.165 -1247.000 -1089.125 -972.500 -752.500 -894.600 -844.900 -1248.835 -1239.665 -443.000 -516.850 -540.200 -900.000 -1115.250 -913.000 -745.600 
5610 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 0.0000 -550.750 -360.000 -1200.000 -1200.000 -900.000 -914.750 -1075.300 -720.000 -550.750 -360.000 -1200.000 -1200.000 -900.000 -914.750 -1075.300 -720.000 -550.750 -360.000 -1499.000 -1505.500 -1222.335 -900.000 -1131.875 -1349.875 -720.800 -909.400 -1122.900 -1200.000 -1200.000 -517.800 -788.250 -635.900 -900.000 -914.750 -1075.300 -720.000 
5611 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 0.3333 -418.600 -398.350 -1200.000 -1200.000 -900.000 -927.875 -736.900 -720.000 -418.600 -398.350 -1200.000 -1200.000 -900.000 -927.875 -736.900 -720.000 -418.600 -398.350 -1201.665 -1218.835 -1221.500 -902.375 -909.000 -923.250 -729.600 -747.700 -804.400 -1200.000 -1200.000 -398.050 -419.100 -424.800 -900.000 -927.875 -736.900 -720.000 
5612 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 0.6667 -404.200 -387.200 -1200.000 -1303.000 -900.000 -915.125 -726.700 -731.400 -404.200 -387.200 -1200.000 -1303.000 -900.000 -915.125 -726.700 -731.400 -404.200 -387.200 -1243.000 -1293.665 -1226.165 -907.125 -949.750 -995.875 -727.100 -765.300 -840.700 -1200.000 -1303.000 -388.150 -398.100 -418.750 -900.000 -915.125 -726.700 -731.400 
5613 -1.0000 -0.3333 -0.3333 -0.3333 0.0000 1.0000 -427.200 -378.200 -1202.335 -1252.165 -900.000 -921.375 -795.100 -724.400 -427.200 -378.200 -1202.335 -1252.165 -900.000 -921.375 -795.100 -724.400 -427.200 -378.200 -1280.165 -1274.665 -1283.165 -906.250 -976.250 -1000.500 -778.800 -813.400 -812.800 -1202.335 -1252.165 -402.100 -445.350 -439.850 -900.000 -921.375 -795.100 -724.400 
5614 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 -1.0000 -512.900 -595.700 -1301.335 -1253.665 -968.000 -1228.875 -835.000 -827.700 -512.900 -595.700 -1301.335 -1253.665 -968.000 -1228.875 -835.000 -827.700 -512.900 -595.700 -1275.165 -1448.165 -1442.665 -1090.250 -1299.500 -1139.250 -884.400 -912.700 -946.600 -1301.335 -1253.665 -532.700 -568.750 -584.400 -968.000 -1228.875 -835.000 -827.700 
5615 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 -0.6667 -499.700 -474.400 -1316.500 -1246.835 -1027.750 -987.375 -991.900 -898.000 -499.700 -474.400 -1316.500 -1246.835 -1027.750 -987.375 -991.900 -898.000 -499.700 -474.400 -1544.000 -1380.665 -1478.165 -1029.875 -1190.625 -1025.375 -848.100 -912.400 -974.100 -1316.500 -1246.835 -554.950 -542.800 -559.600 -1027.750 -987.375 -991.900 -898.000 
5616 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 -0.3333 -505.800 -496.300 -1260.665 -1210.165 -961.375 -1071.500 -850.200 -802.300 -505.800 -496.300 -1260.665 -1210.165 -961.375 -1071.500 -850.200 -802.300 -505.800 -496.300 -1281.000 -1265.500 -1287.665 -1040.750 -1306.625 -1106.125 -734.600 -891.200 -873.700 -1260.665 -1210.165 -483.300 -494.800 -512.100 -961.375 -1071.500 -850.200 -802.300 
5617 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 0.0000 -429.600 -428.750 -1201.000 -1256.835 -900.000 -964.500 -770.700 -770.200 -429.600 -428.750 -1201.000 -1256.835 -900.000 -964.500 -770.700 -770.200 -429.600 -428.750 -1210.000 -1233.000 -1257.000 -916.500 -912.750 -975.125 -729.700 -782.700 -813.900 -1201.000 -1256.835 -473.100 -457.800 -460.200 -900.000 -964.500 -770.700 -770.200 
5618 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 0.3333 -456.600 -487.000 -1200.000 -1200.000 -1051.125 -900.000 -799.400 -821.800 -456.600 -487.000 -1200.000 -1200.000 -1051.125 -900.000 -799.400 -821.800 -456.600 -487.000 -1238.000 -1443.500 -1217.165 -911.250 -1244.375 -1127.250 -867.700 -747.200 -762.700 -1200.000 -1200.000 -522.700 -611.850 -548.450 -1051.125 -900.000 -799.400 -821.800 
5619 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 0.6667 -415.450 -436.250 -1284.665 -1279.165 -933.125 -961.625 -859.700 -828.600 -415.450 -436.250 -1284.665 -1279.165 -933.125 -961.625 -859.700 -828.600 -415.450 -436.250 -1282.165 -1318.500 -1270.500 -1026.000 -995.000 -1048.625 -827.500 -874.500 -857.300 -1284.665 -1279.165 -401.650 -479.650 -512.850 -933.125 -961.625 -859.700 -828.600 
5620 -1.0000 -0.3333 -0.3333 -0.3333 0.3333 1.0000 -443.750 -439.400 -1278.335 -1277.500 -966.000 -1014.750 -805.400 -833.600 -443.750 -439.400 -1278.335 -1277.500 -966.000 -1014.750 -805.400 -833.600 -443.750 -439.400 -1292.500 -1279.835 -1290.335 -945.000 -998.875 -987.500 -794.900 -865.700 -870.300 -1278.335 -1277.500 -427.350 -461.950 -490.950 -966.000 -1014.750 -805.400 -833.600 
5621 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 -1.0000 -617.650 -484.150 -1279.335 -1277.335 -969.000 -1011.625 -903.000 -771.600 -617.650 -484.150 -1279.335 -1277.335 -969.000 -1011.625 -903.000 -771.600 -617.650 -484.150 -1271.000 -1274.665 -1355.000 -1010.625 -1219.750 -1029.500 -1004.600 -927.800 -1076.000 -1279.335 -1277.335 -553.800 -519.150 -628.350 -969.000 -1011.625 -903.000 -771.600 
5622 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 -0.6667 -502.550 -588.400 -1233.835 -1261.500 -970.125 -1170.250 -818.100 -982.900 -502.550 -588.400 -1233.835 -1261.500 -970.125 -1170.250 -818.100 -982.900 -502.550 -588.400 -1312.500 -1327.335 -1414.335 -985.500 -998.500 -991.500 -810.200 -919.500 -881.000 -1233.835 -1261.500 -499.200 -600.600 -561.150 -970.125 -1170.250 -818.100 -982.900 
5623 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 -0.3333 -466.050 -495.000 -1270.665 -1240.835 -989.875 -1118.750 -897.800 -806.200 -466.050 -495.000 -1270.665 -1240.835 -989.875 -1118.750 -897.800 -806.200 -466.050 -495.000 -1250.165 -1377.000 -1262.000 -979.500 -1055.125 -960.250 -747.600 -809.300 -982.600 -1270.665 -1240.835 -517.450 -488.550 -509.800 -989.875 -1118.750 -897.800 -806.200 
5624 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 0.0000 -516.550 -481.950 -1201.335 -1233.000 -904.500 -983.875 -748.100 -771.300 -516.550 -481.950 -1201.335 -1233.000 -904.500 -983.875 -748.100 -771.300 -516.550 -481.950 -1247.665 -1224.335 -1259.335 -948.000 -910.875 -1005.250 -738.300 -883.400 -844.200 -1201.335 -1233.000 -419.350 -463.900 -477.500 -904.500 -983.875 -748.100 -771.300 
5625 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 0.3333 -456.050 -453.900 -1200.000 -1223.335 -900.000 -1175.625 -842.700 -784.700 -456.050 -453.900 -1200.000 -1223.335 -900.000 -1175.625 -842.700 -784.700 -456.050 -453.900 -1239.000 -1308.500 -1213.665 -907.625 -967.750 -920.625 -763.200 -776.200 -810.200 -1200.000 -1223.335 -463.650 -501.650 -598.450 -900.000 -1175.625 -842.700 -784.700 
5626 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 0.6667 -549.500 -464.800 -1200.000 -1442.165 -1108.375 -912.375 -938.200 -989.100 -549.500 -464.800 -1200.000 -1442.165 -1108.375 -912.375 -938.200 -989.100 -549.500 -464.800 -1206.165 -1352.335 -1235.165 -1057.625 -1128.750 -1135.250 -891.600 -858.100 -795.400 -1200.000 -1442.165 -448.100 -750.700 -524.200 -1108.375 -912.375 -938.200 -989.100 
5627 -1.0000 -0.3333 -0.3333 -0.3333 0.6667 1.0000 -526.700 -518.700 -1280.500 -1381.835 -1019.250 -1077.125 -820.800 -877.200 -526.700 -518.700 -1280.500 -1381.835 -1019.250 -1077.125 -820.800 -877.200 -526.700 -518.700 -1343.835 -1262.335 -1398.665 -1115.125 -1168.125 -1148.750 -842.700 -908.900 -896.700 -1280.500 -1381.835 -608.300 -595.200 -593.850 -1019.250 -1077.125 -820.800 -877.200 
5628 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 -1.0000 -565.350 -516.200 -1249.165 -1232.000 -915.000 -1133.875 -801.100 -897.700 -565.350 -516.200 -1249.165 -1232.000 -915.000 -1133.875 -801.100 -897.700 -565.350 -516.200 -1352.165 -1387.665 -1300.335 -981.375 -1112.375 -1074.125 -1016.800 -808.600 -980.300 -1249.165 -1232.000 -565.050 -565.600 -582.150 -915.000 -1133.875 -801.100 -897.700 
5629 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 -0.6667 -538.550 -577.050 -1307.165 -1236.000 -980.875 -1129.125 -850.100 -820.800 -538.550 -577.050 -1307.165 -1236.000 -980.875 -1129.125 -850.100 -820.800 -538.550 -577.050 -1302.835 -1276.000 -1264.500 -928.375 -1100.125 -1017.250 -806.200 -823.800 -828.300 -1307.165 -1236.000 -527.900 -540.750 -586.950 -980.875 -1129.125 -850.100 -820.800 
5630 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 -0.3333 -508.950 -459.850 -1200.000 -1418.835 -914.875 -972.250 -771.200 -875.100 -508.950 -459.850 -1200.000 -1418.835 -914.875 -972.250 -771.200 -875.100 -508.950 -459.850 -1248.335 -1337.500 -1278.165 -932.625 -994.250 -931.750 -750.400 -787.000 -853.600 -1200.000 -1418.835 -548.500 -518.300 -537.850 -914.875 -972.250 -771.200 -875.100 
5631 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 0.0000 -457.400 -444.350 -1200.000 -1213.665 -914.500 -1018.750 -773.600 -775.800 -457.400 -444.350 -1200.000 -1213.665 -914.500 -1018.750 -773.600 -775.800 -457.400 -444.350 -1217.165 -1231.335 -1257.665 -935.000 -922.375 -983.125 -766.200 -771.100 -851.900 -1200.000 -1213.665 -457.300 -451.450 -550.350 -914.500 -1018.750 -773.600 -775.800 
5632 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 0.3333 -427.700 -378.450 -1200.000 -1200.000 -900.000 -973.625 -795.300 -754.600 -427.700 -378.450 -1200.000 -1200.000 -900.000 -973.625 -795.300 -754.600 -427.700 -378.450 -1288.835 -1250.835 -1221.835 -900.000 -946.875 -1083.750 -761.200 -742.800 -816.900 -1200.000 -1200.000 -389.450 -386.150 -493.850 -900.000 -973.625 -795.300 -754.600 
5633 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 0.6667 -610.100 -595.850 -1221.335 -1202.665 -1034.375 -900.000 -783.700 -720.000 -610.100 -595.850 -1221.335 -1202.665 -1034.375 -900.000 -783.700 -720.000 -610.100 -595.850 -1212.835 -1294.335 -1319.165 -955.625 -1047.375 -1050.125 -910.900 -785.900 -877.300 -1221.335 -1202.665 -663.050 -588.450 -537.050 -1034.375 -900.000 -783.700 -720.000 
5634 -1.0000 -0.3333 -0.3333 -0.3333 1.0000 1.0000 -593.000 -560.900 -1200.000 -1481.835 -913.250 -918.625 -1138.200 -860.500 -593.000 -560.900 -1200.000 -1481.835 -913.250 -918.625 -1138.200 -860.500 -593.000 -560.900 -1254.500 -1203.165 -1350.000 -1149.625 -1529.125 -926.250 -727.100 -748.100 -754.300 -1200.000 -1481.835 -438.750 -622.850 -665.750 -913.250 -918.625 -1138.200 -860.500 
5635 -1.0000 -0.3333 -0.3333 0.0000 -1.0000 -1.0000 -549.850 -534.250 -1329.165 -1202.500 -1122.500 -1133.750 -1000.800 -879.900 -549.850 -534.250 -1329.165 -1202.500 -1122.500 -1133.750 -1000.800 -879.900 -549.850 -534.250 -2016.665 -1912.665 -1513.165 -1244.125 -1208.625 -1893.375 -982.900 -1151.600 -1016.100 -1329.165 -1202.500 -564.550 -529.800 -635.350 -1122.500 -1133.750 -1000.800 -879.900 
5636 -1.0000 -0.3333 -0.3333 0.0000 -1.0000 -0.6667 -878.500 -660.650 -1243.835 -1415.500 -1138.875 -1385.250 -1199.800 -1227.500 -878.500 -660.650 -1243.835 -1415.500 -1138.875 -1385.250 -1199.800 -1227.500 -878.500 -660.650 -2268.335 -2218.000 -2148.665 -1550.625 -1684.625 -1601.875 -1606.400 -1585.800 -1273.200 -1243.835 -1415.500 -1016.300 -955.350 -1063.550 -1138.875 -1385.250 -1199.800 -1227.500 
5637 -1.0000 -0.3333 -0.3333 0.0000 -1.0000 -0.3333 -756.050 -509.700 -1200.000 -1469.165 -933.250 -1394.625 -906.400 -1201.300 -756.050 -509.700 -1200.000 -1469.165 -933.250 -1394.625 -906.400 -1201.300 -756.050 -509.700 -1964.835 -2061.335 -2424.335 -1756.000 -1989.250 -2009.250 -1412.900 -1735.400 -1506.100 -1200.000 -1469.165 -837.900 -921.900 -921.900 -933.250 -1394.625 -906.400 -1201.300 
5638 -1.0000 -0.3333 -0.3333 0.0000 -1.0000 0.0000 -823.850 -717.400 -1715.500 -1696.165 -1339.125 -1677.125 -1232.700 -1254.300 -823.850 -717.400 -1715.500 -1696.165 -1339.125 -1677.125 -1232.700 -1254.300 -823.850 -717.400 -1961.500 -1896.335 -2037.665 -1624.500 -1682.125 -1743.500 -1433.500 -1605.500 -1664.800 -1715.500 -1696.165 -775.150 -955.800 -1065.900 -1339.125 -1677.125 -1232.700 -1254.300 
