- - - - - - - experiments/1_class/10_in_clusters.argos experiments/1_class/10_in_lines.argos experiments/1_class/3_in_clusters.argos experiments/1_class/3_in_lines.argos experiments/1_class/4_in_clusters.argos experiments/1_class/4_in_lines.argos experiments/1_class/5_in_clusters.argos experiments/1_class/5_in_lines.argos experiments/2_class/10_in_clusters.argos experiments/2_class/10_in_lines.argos experiments/2_class/3_in_clusters.argos experiments/2_class/3_in_lines.argos experiments/2_class/4_in_clusters.argos experiments/2_class/4_in_lines.argos experiments/2_class/5_in_clusters.argos experiments/2_class/5_in_lines.argos experiments/4_class/10_in_clusters.argos experiments/4_class/10_in_lines.argos experiments/4_class/12_uniform_0.05_density.argos experiments/4_class/12_uniform_0.10_density.argos experiments/4_class/12_uniform_0.20_density.argos experiments/4_class/16_uniform_0.05_density.argos experiments/4_class/16_uniform_0.10_density.argos experiments/4_class/16_uniform_0.20_density.argos experiments/4_class/20_uniform_0.05_density.argos experiments/4_class/20_uniform_0.10_density.argos experiments/4_class/20_uniform_0.20_density.argos experiments/4_class/3_in_clusters.argos experiments/4_class/3_in_lines.argos experiments/4_class/40_uniform_0.05_density.argos experiments/4_class/40_uniform_0.10_density.argos experiments/4_class/40_uniform_0.20_density.argos experiments/4_class/4_in_clusters.argos experiments/4_class/4_in_lines.argos experiments/4_class/5_in_clusters.argos experiments/4_class/5_in_lines.argos 
48877 -0.3333 1.0000 -0.3333 0.0000 0.0000 0.0000 -540.250 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -540.250 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -540.250 -360.000 -1200.000 -1200.665 -1502.665 -900.000 -1125.000 -1128.125 -720.000 -720.200 -1080.000 -1200.000 -1200.000 -360.550 -360.000 -629.900 -900.000 -900.000 -900.000 -720.000 
48878 -0.3333 1.0000 -0.3333 0.0000 0.0000 0.3333 -366.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.800 -720.000 -366.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.800 -720.000 -366.100 -360.000 -1200.000 -1200.500 -1213.335 -900.000 -913.750 -906.375 -720.000 -720.300 -749.500 -1200.000 -1200.000 -364.000 -360.700 -377.700 -900.000 -900.000 -720.800 -720.000 
48879 -0.3333 1.0000 -0.3333 0.0000 0.0000 0.6667 -369.250 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.500 -720.000 -369.250 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.500 -720.000 -369.250 -360.000 -1200.000 -1200.500 -1207.000 -900.000 -910.625 -904.375 -720.000 -721.800 -747.400 -1200.000 -1200.000 -362.050 -360.650 -366.500 -900.000 -900.000 -720.500 -720.000 
48880 -0.3333 1.0000 -0.3333 0.0000 0.0000 1.0000 -364.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -364.700 -360.000 -1200.000 -1200.000 -900.000 -900.000 -720.100 -720.000 -364.700 -360.000 -1200.000 -1200.335 -1205.500 -900.000 -907.875 -903.375 -720.000 -721.700 -735.300 -1200.000 -1200.000 -361.350 -360.700 -366.450 -900.000 -900.000 -720.100 -720.000 
48881 -0.3333 1.0000 -0.3333 0.0000 0.3333 -1.0000 -407.400 -399.600 -1200.000 -1200.000 -900.000 -1014.750 -731.500 -778.700 -407.400 -399.600 -1200.000 -1200.000 -900.000 -1014.750 -731.500 -778.700 -407.400 -399.600 -1293.665 -1253.165 -1368.165 -900.000 -901.000 -917.750 -723.800 -746.400 -1077.700 -1200.000 -1200.000 -403.200 -394.800 -461.650 -900.000 -1014.750 -731.500 -778.700 
48882 -0.3333 1.0000 -0.3333 0.0000 0.3333 -0.6667 -391.550 -382.650 -1200.000 -1209.165 -900.000 -923.125 -806.000 -780.000 -391.550 -382.650 -1200.000 -1209.165 -900.000 -923.125 -806.000 -780.000 -391.550 -382.650 -1200.000 -1398.000 -1220.000 -900.000 -928.250 -1160.750 -720.000 -907.500 -888.700 -1200.000 -1209.165 -505.600 -450.600 -498.550 -900.000 -923.125 -806.000 -780.000 
48883 -0.3333 1.0000 -0.3333 0.0000 0.3333 -0.3333 -425.550 -399.600 -1200.000 -1222.000 -966.500 -976.250 -775.700 -723.200 -425.550 -399.600 -1200.000 -1222.000 -966.500 -976.250 -775.700 -723.200 -425.550 -399.600 -1200.000 -1262.500 -1299.335 -1144.625 -997.500 -1053.250 -761.600 -779.400 -1001.700 -1200.000 -1222.000 -522.150 -494.300 -509.250 -966.500 -976.250 -775.700 -723.200 
48884 -0.3333 1.0000 -0.3333 0.0000 0.3333 0.0000 -641.300 -446.350 -1276.335 -1469.335 -1087.250 -1177.375 -1010.600 -736.400 -641.300 -446.350 -1276.335 -1469.335 -1087.250 -1177.375 -1010.600 -736.400 -641.300 -446.350 -1443.835 -1546.000 -1816.665 -924.625 -1329.375 -1123.000 -836.500 -840.300 -1155.100 -1276.335 -1469.335 -510.300 -578.450 -581.650 -1087.250 -1177.375 -1010.600 -736.400 
48885 -0.3333 1.0000 -0.3333 0.0000 0.3333 0.3333 -539.200 -556.600 -1449.665 -1291.165 -900.000 -1891.750 -1043.500 -1039.800 -539.200 -556.600 -1449.665 -1291.165 -900.000 -1891.750 -1043.500 -1039.800 -539.200 -556.600 -1494.500 -1670.335 -1874.500 -1309.250 -1515.250 -1648.875 -1495.200 -1045.400 -1138.500 -1449.665 -1291.165 -742.800 -748.550 -700.850 -900.000 -1891.750 -1043.500 -1039.800 
48886 -0.3333 1.0000 -0.3333 0.0000 0.3333 0.6667 -513.350 -466.800 -1200.000 -1220.165 -900.000 -990.000 -798.200 -846.000 -513.350 -466.800 -1200.000 -1220.165 -900.000 -990.000 -798.200 -846.000 -513.350 -466.800 -1420.335 -1294.835 -1346.165 -940.000 -1070.875 -1015.625 -756.100 -841.900 -938.500 -1200.000 -1220.165 -460.150 -516.050 -630.100 -900.000 -990.000 -798.200 -846.000 
48887 -0.3333 1.0000 -0.3333 0.0000 0.3333 1.0000 -451.500 -430.800 -1214.335 -1258.835 -1007.875 -1011.000 -784.800 -861.200 -451.500 -430.800 -1214.335 -1258.835 -1007.875 -1011.000 -784.800 -861.200 -451.500 -430.800 -1246.335 -1305.000 -1334.165 -960.125 -985.250 -997.875 -816.600 -840.200 -864.200 -1214.335 -1258.835 -444.750 -498.800 -558.600 -1007.875 -1011.000 -784.800 -861.200 
48888 -0.3333 1.0000 -0.3333 0.0000 0.6667 -1.0000 -379.550 -398.550 -1200.000 -1200.000 -900.000 -1025.000 -833.700 -727.100 -379.550 -398.550 -1200.000 -1200.000 -900.000 -1025.000 -833.700 -727.100 -379.550 -398.550 -1215.000 -1200.835 -1207.335 -900.000 -972.375 -965.125 -720.000 -809.700 -797.300 -1200.000 -1200.000 -472.950 -376.500 -481.400 -900.000 -1025.000 -833.700 -727.100 
48889 -0.3333 1.0000 -0.3333 0.0000 0.6667 -0.6667 -393.250 -425.150 -1200.000 -1370.835 -957.125 -987.875 -726.200 -843.400 -393.250 -425.150 -1200.000 -1370.835 -957.125 -987.875 -726.200 -843.400 -393.250 -425.150 -1200.000 -1303.500 -1256.835 -1030.875 -1088.500 -997.625 -860.100 -757.700 -982.800 -1200.000 -1370.835 -495.900 -407.850 -451.300 -957.125 -987.875 -726.200 -843.400 
48890 -0.3333 1.0000 -0.3333 0.0000 0.6667 -0.3333 -421.850 -398.900 -1200.000 -1434.000 -901.250 -958.250 -766.600 -725.200 -421.850 -398.900 -1200.000 -1434.000 -901.250 -958.250 -766.600 -725.200 -421.850 -398.900 -1236.335 -1319.665 -1286.000 -1014.625 -983.000 -952.875 -827.100 -740.400 -946.600 -1200.000 -1434.000 -449.750 -387.650 -483.000 -901.250 -958.250 -766.600 -725.200 
48891 -0.3333 1.0000 -0.3333 0.0000 0.6667 0.0000 -387.050 -449.950 -1200.000 -1215.835 -1102.750 -979.375 -760.600 -780.900 -387.050 -449.950 -1200.000 -1215.835 -1102.750 -979.375 -760.600 -780.900 -387.050 -449.950 -1256.165 -1343.835 -1367.165 -1268.500 -965.750 -956.375 -881.200 -730.500 -907.700 -1200.000 -1215.835 -457.850 -503.550 -508.700 -1102.750 -979.375 -760.600 -780.900 
48892 -0.3333 1.0000 -0.3333 0.0000 0.6667 0.3333 -529.600 -538.850 -1206.335 -1601.500 -905.625 -1384.000 -867.900 -778.900 -529.600 -538.850 -1206.335 -1601.500 -905.625 -1384.000 -867.900 -778.900 -529.600 -538.850 -1451.500 -1307.000 -1573.835 -1027.250 -1295.625 -1422.250 -1126.900 -866.100 -1081.800 -1206.335 -1601.500 -515.350 -535.700 -508.850 -905.625 -1384.000 -867.900 -778.900 
48893 -0.3333 1.0000 -0.3333 0.0000 0.6667 0.6667 -801.150 -555.650 -1221.835 -2194.165 -1300.250 -1114.875 -1050.400 -1038.200 -801.150 -555.650 -1221.835 -2194.165 -1300.250 -1114.875 -1050.400 -1038.200 -801.150 -555.650 -1235.835 -1523.500 -2356.835 -1180.000 -1001.250 -1564.000 -883.100 -1380.800 -1455.600 -1221.835 -2194.165 -579.750 -749.550 -812.450 -1300.250 -1114.875 -1050.400 -1038.200 
48894 -0.3333 1.0000 -0.3333 0.0000 0.6667 1.0000 -597.400 -564.500 -1200.000 -1271.335 -900.000 -971.125 -818.400 -940.200 -597.400 -564.500 -1200.000 -1271.335 -900.000 -971.125 -818.400 -940.200 -597.400 -564.500 -1253.335 -1991.000 -1742.165 -1133.625 -1309.250 -1089.000 -948.500 -914.900 -931.600 -1200.000 -1271.335 -535.150 -612.850 -683.250 -900.000 -971.125 -818.400 -940.200 
48895 -0.3333 1.0000 -0.3333 0.0000 1.0000 -1.0000 -396.150 -452.000 -1200.000 -1200.000 -901.500 -970.625 -746.100 -720.000 -396.150 -452.000 -1200.000 -1200.000 -901.500 -970.625 -746.100 -720.000 -396.150 -452.000 -1254.000 -1200.665 -1221.335 -905.625 -969.250 -1012.250 -745.100 -734.800 -812.500 -1200.000 -1200.000 -431.700 -400.250 -425.800 -901.500 -970.625 -746.100 -720.000 
48896 -0.3333 1.0000 -0.3333 0.0000 1.0000 -0.6667 -402.500 -415.100 -1200.000 -1212.165 -940.750 -900.000 -735.300 -720.000 -402.500 -415.100 -1200.000 -1212.165 -940.750 -900.000 -735.300 -720.000 -402.500 -415.100 -1233.335 -1232.335 -1209.000 -914.125 -996.000 -969.000 -755.200 -734.800 -817.500 -1200.000 -1212.165 -434.850 -416.300 -420.750 -940.750 -900.000 -735.300 -720.000 
48897 -0.3333 1.0000 -0.3333 0.0000 1.0000 -0.3333 -430.900 -440.850 -1200.000 -1200.000 -900.000 -906.125 -748.800 -743.200 -430.900 -440.850 -1200.000 -1200.000 -900.000 -906.125 -748.800 -743.200 -430.900 -440.850 -1275.500 -1265.835 -1241.665 -924.250 -978.125 -952.250 -746.300 -907.200 -746.400 -1200.000 -1200.000 -506.250 -419.950 -456.500 -900.000 -906.125 -748.800 -743.200 
48898 -0.3333 1.0000 -0.3333 0.0000 1.0000 0.0000 -382.450 -366.000 -1278.665 -1226.500 -1089.750 -925.375 -771.100 -729.200 -382.450 -366.000 -1278.665 -1226.500 -1089.750 -925.375 -771.100 -729.200 -382.450 -366.000 -1380.000 -1265.835 -1330.000 -964.250 -909.375 -957.625 -720.000 -730.800 -780.500 -1278.665 -1226.500 -402.500 -442.300 -427.850 -1089.750 -925.375 -771.100 -729.200 
48899 -0.3333 1.0000 -0.3333 0.0000 1.0000 0.3333 -491.900 -378.450 -1200.000 -1368.500 -906.125 -914.625 -769.000 -731.300 -491.900 -378.450 -1200.000 -1368.500 -906.125 -914.625 -769.000 -731.300 -491.900 -378.450 -1220.665 -1306.665 -1586.335 -1098.250 -911.125 -928.750 -798.000 -769.500 -1148.700 -1200.000 -1368.500 -450.350 -395.000 -543.750 -906.125 -914.625 -769.000 -731.300 
48900 -0.3333 1.0000 -0.3333 0.0000 1.0000 0.6667 -424.800 -691.400 -1216.835 -1209.165 -1398.125 -1288.250 -1116.700 -863.800 -424.800 -691.400 -1216.835 -1209.165 -1398.125 -1288.250 -1116.700 -863.800 -424.800 -691.400 -1396.500 -1287.335 -1448.335 -955.625 -1090.375 -970.625 -962.200 -863.900 -1145.500 -1216.835 -1209.165 -680.100 -584.600 -584.100 -1398.125 -1288.250 -1116.700 -863.800 
48901 -0.3333 1.0000 -0.3333 0.0000 1.0000 1.0000 -713.150 -702.900 -1295.000 -1492.835 -1087.625 -1267.500 -1341.400 -1084.900 -713.150 -702.900 -1295.000 -1492.835 -1087.625 -1267.500 -1341.400 -1084.900 -713.150 -702.900 -1403.500 -1285.335 -1606.165 -1125.375 -1191.250 -1171.000 -1290.600 -1090.600 -1169.200 -1295.000 -1492.835 -841.100 -549.300 -792.450 -1087.625 -1267.500 -1341.400 -1084.900 
48902 -0.3333 1.0000 -0.3333 0.3333 -1.0000 -1.0000 -624.900 -707.500 -1695.665 -1739.000 -1048.875 -1437.500 -1165.400 -1161.000 -624.900 -707.500 -1695.665 -1739.000 -1048.875 -1437.500 -1165.400 -1161.000 -624.900 -707.500 -2190.500 -2815.665 -1719.835 -1358.250 -1603.500 -1644.625 -1319.600 -1268.500 -1262.300 -1695.665 -1739.000 -786.200 -727.800 -987.300 -1048.875 -1437.500 -1165.400 -1161.000 
48903 -0.3333 1.0000 -0.3333 0.3333 -1.0000 -0.6667 -867.450 -931.500 -1249.665 -1358.000 -1608.625 -1817.375 -1527.500 -1147.300 -867.450 -931.500 -1249.665 -1358.000 -1608.625 -1817.375 -1527.500 -1147.300 -867.450 -931.500 -2029.000 -2146.000 -2012.165 -1821.875 -1913.125 -1669.000 -1687.700 -1978.600 -2007.200 -1249.665 -1358.000 -1386.950 -1149.350 -1460.950 -1608.625 -1817.375 -1527.500 -1147.300 
48904 -0.3333 1.0000 -0.3333 0.3333 -1.0000 -0.3333 -891.550 -667.750 -1242.000 -1200.000 -1231.875 -1263.250 -1249.800 -1072.600 -891.550 -667.750 -1242.000 -1200.000 -1231.875 -1263.250 -1249.800 -1072.600 -891.550 -667.750 -1400.665 -1280.165 -1970.835 -1550.500 -1650.875 -1640.875 -1221.400 -1442.100 -1628.800 -1242.000 -1200.000 -1134.350 -1090.100 -1344.700 -1231.875 -1263.250 -1249.800 -1072.600 
48905 -0.3333 1.0000 -0.3333 0.3333 -1.0000 0.0000 -797.550 -573.550 -1200.000 -1200.000 -1028.125 -969.875 -1127.300 -952.900 -797.550 -573.550 -1200.000 -1200.000 -1028.125 -969.875 -1127.300 -952.900 -797.550 -573.550 -1213.335 -1378.165 -1594.165 -1201.125 -1490.000 -1380.000 -1193.700 -1343.500 -1523.700 -1200.000 -1200.000 -989.650 -960.150 -1232.300 -1028.125 -969.875 -1127.300 -952.900 
48906 -0.3333 1.0000 -0.3333 0.3333 -1.0000 0.3333 -761.400 -464.050 -1200.000 -1200.000 -923.750 -900.000 -1138.400 -844.100 -761.400 -464.050 -1200.000 -1200.000 -923.750 -900.000 -1138.400 -844.100 -761.400 -464.050 -1229.835 -1230.165 -1354.335 -939.500 -1267.125 -1521.875 -1096.400 -958.100 -1328.300 -1200.000 -1200.000 -770.700 -857.250 -1043.600 -923.750 -900.000 -1138.400 -844.100 
48907 -0.3333 1.0000 -0.3333 0.3333 -1.0000 0.6667 -653.150 -386.650 -1200.000 -1200.000 -900.000 -900.000 -909.700 -720.000 -653.150 -386.650 -1200.000 -1200.000 -900.000 -900.000 -909.700 -720.000 -653.150 -386.650 -1200.000 -1201.500 -1314.000 -938.750 -1091.250 -1170.250 -896.200 -863.200 -1077.800 -1200.000 -1200.000 -499.500 -710.800 -813.600 -900.000 -900.000 -909.700 -720.000 
48908 -0.3333 1.0000 -0.3333 0.3333 -1.0000 1.0000 -474.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -728.300 -720.000 -474.500 -360.000 -1200.000 -1200.000 -900.000 -900.000 -728.300 -720.000 -474.500 -360.000 -1200.000 -1201.165 -1219.335 -900.000 -1088.500 -967.125 -723.200 -721.500 -877.800 -1200.000 -1200.000 -401.250 -450.100 -544.400 -900.000 -900.000 -728.300 -720.000 
48909 -0.3333 1.0000 -0.3333 0.3333 -0.6667 -1.0000 -546.900 -622.150 -1225.335 -1711.665 -1419.625 -1295.125 -1512.900 -1345.500 -546.900 -622.150 -1225.335 -1711.665 -1419.625 -1295.125 -1512.900 -1345.500 -546.900 -622.150 -2162.000 -1853.335 -1566.335 -1179.000 -1326.000 -1970.750 -1416.700 -995.300 -910.900 -1225.335 -1711.665 -609.600 -559.150 -592.850 -1419.625 -1295.125 -1512.900 -1345.500 
48910 -0.3333 1.0000 -0.3333 0.3333 -0.6667 -0.6667 -702.300 -656.300 -1466.835 -1204.665 -1078.125 -1587.500 -1164.300 -939.600 -702.300 -656.300 -1466.835 -1204.665 -1078.125 -1587.500 -1164.300 -939.600 -702.300 -656.300 -1545.500 -2751.000 -1830.665 -1440.625 -1538.375 -2058.875 -1039.200 -1169.200 -1257.900 -1466.835 -1204.665 -836.050 -673.100 -679.750 -1078.125 -1587.500 -1164.300 -939.600 
48911 -0.3333 1.0000 -0.3333 0.3333 -0.6667 -0.3333 -1014.900 -616.650 -1266.665 -1266.165 -1228.250 -1353.875 -1284.800 -1035.800 -1014.900 -616.650 -1266.665 -1266.165 -1228.250 -1353.875 -1284.800 -1035.800 -1014.900 -616.650 -1300.500 -1636.000 -2086.165 -1539.375 -1572.375 -1682.375 -1286.300 -1627.100 -1629.100 -1266.665 -1266.165 -1273.150 -1106.750 -1242.900 -1228.250 -1353.875 -1284.800 -1035.800 
48912 -0.3333 1.0000 -0.3333 0.3333 -0.6667 0.0000 -765.400 -527.150 -1200.000 -1200.000 -980.250 -968.000 -1072.500 -864.400 -765.400 -527.150 -1200.000 -1200.000 -980.250 -968.000 -1072.500 -864.400 -765.400 -527.150 -1246.165 -1219.165 -1518.835 -1018.000 -1368.625 -1542.125 -1093.900 -1092.600 -1491.900 -1200.000 -1200.000 -951.600 -842.550 -1177.000 -980.250 -968.000 -1072.500 -864.400 
48913 -0.3333 1.0000 -0.3333 0.3333 -0.6667 0.3333 -628.700 -374.000 -1200.000 -1200.000 -900.000 -900.000 -944.100 -767.400 -628.700 -374.000 -1200.000 -1200.000 -900.000 -900.000 -944.100 -767.400 -628.700 -374.000 -1200.000 -1201.665 -1243.335 -905.500 -1153.875 -1316.125 -921.200 -819.300 -1199.600 -1200.000 -1200.000 -551.100 -690.600 -866.300 -900.000 -900.000 -944.100 -767.400 
48914 -0.3333 1.0000 -0.3333 0.3333 -0.6667 0.6667 -455.550 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.200 -720.000 -455.550 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.200 -720.000 -455.550 -360.000 -1200.000 -1202.165 -1220.000 -900.000 -1078.500 -940.000 -720.000 -722.000 -753.100 -1200.000 -1200.000 -393.000 -368.600 -564.900 -900.000 -900.000 -723.200 -720.000 
48915 -0.3333 1.0000 -0.3333 0.3333 -0.6667 1.0000 -369.750 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.400 -720.000 -369.750 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.400 -720.000 -369.750 -360.000 -1200.000 -1202.665 -1214.500 -900.000 -911.625 -928.250 -720.000 -721.600 -747.900 -1200.000 -1200.000 -360.550 -361.700 -448.600 -900.000 -900.000 -721.400 -720.000 
48916 -0.3333 1.0000 -0.3333 0.3333 -0.3333 -1.0000 -505.900 -516.400 -1331.500 -1477.835 -936.625 -1031.375 -936.300 -862.400 -505.900 -516.400 -1331.500 -1477.835 -936.625 -1031.375 -936.300 -862.400 -505.900 -516.400 -2038.335 -1560.165 -1504.335 -1337.625 -1426.625 -1148.375 -831.800 -1055.000 -957.900 -1331.500 -1477.835 -550.300 -529.050 -508.150 -936.625 -1031.375 -936.300 -862.400 
48917 -0.3333 1.0000 -0.3333 0.3333 -0.3333 -0.6667 -542.050 -513.000 -1210.000 -1516.335 -1285.000 -1272.875 -1415.700 -766.400 -542.050 -513.000 -1210.000 -1516.335 -1285.000 -1272.875 -1415.700 -766.400 -542.050 -513.000 -1528.835 -1601.835 -1273.000 -1267.375 -1339.250 -1374.250 -840.700 -1046.100 -862.900 -1210.000 -1516.335 -644.400 -541.500 -525.500 -1285.000 -1272.875 -1415.700 -766.400 
48918 -0.3333 1.0000 -0.3333 0.3333 -0.3333 -0.3333 -661.450 -616.400 -1200.000 -1200.000 -1125.625 -1143.000 -957.200 -1003.600 -661.450 -616.400 -1200.000 -1200.000 -1125.625 -1143.000 -957.200 -1003.600 -661.450 -616.400 -1665.165 -2119.665 -1427.335 -1552.875 -1185.875 -1940.750 -1336.800 -1058.300 -1048.900 -1200.000 -1200.000 -661.150 -881.350 -838.100 -1125.625 -1143.000 -957.200 -1003.600 
48919 -0.3333 1.0000 -0.3333 0.3333 -0.3333 0.0000 -705.700 -401.200 -1200.000 -1200.000 -902.625 -931.625 -1036.700 -731.600 -705.700 -401.200 -1200.000 -1200.000 -902.625 -931.625 -1036.700 -731.600 -705.700 -401.200 -1200.000 -1259.165 -1382.835 -900.000 -1233.375 -1486.375 -1020.500 -1000.600 -1362.600 -1200.000 -1200.000 -710.200 -754.800 -981.850 -902.625 -931.625 -1036.700 -731.600 
48920 -0.3333 1.0000 -0.3333 0.3333 -0.3333 0.3333 -456.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.600 -720.000 -456.100 -360.000 -1200.000 -1200.000 -900.000 -900.000 -723.600 -720.000 -456.100 -360.000 -1200.000 -1202.665 -1222.500 -900.000 -1120.125 -954.000 -720.000 -722.000 -929.100 -1200.000 -1200.000 -361.400 -363.350 -461.550 -900.000 -900.000 -723.600 -720.000 
48921 -0.3333 1.0000 -0.3333 0.3333 -0.3333 0.6667 -368.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.800 -720.000 -368.050 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.800 -720.000 -368.050 -360.000 -1200.000 -1204.000 -1214.500 -900.000 -908.000 -911.875 -720.000 -722.100 -741.600 -1200.000 -1200.000 -373.100 -361.800 -371.950 -900.000 -900.000 -721.800 -720.000 
48922 -0.3333 1.0000 -0.3333 0.3333 -0.3333 1.0000 -368.300 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.400 -720.000 -368.300 -360.000 -1200.000 -1200.000 -900.000 -900.000 -721.400 -720.000 -368.300 -360.000 -1200.000 -1203.665 -1213.835 -900.000 -909.250 -909.250 -720.000 -721.800 -758.000 -1200.000 -1200.000 -361.800 -361.450 -370.250 -900.000 -900.000 -721.400 -720.000 
48923 -0.3333 1.0000 -0.3333 0.3333 0.0000 -1.0000 -428.650 -429.350 -1200.000 -1312.500 -937.250 -1039.875 -901.500 -769.000 -428.650 -429.350 -1200.000 -1312.500 -937.250 -1039.875 -901.500 -769.000 -428.650 -429.350 -1256.335 -1368.835 -1241.335 -998.500 -1067.000 -917.500 -803.400 -837.900 -851.900 -1200.000 -1312.500 -595.450 -449.200 -512.950 -937.250 -1039.875 -901.500 -769.000 
48924 -0.3333 1.0000 -0.3333 0.3333 0.0000 -0.6667 -428.950 -469.350 -1200.000 -1200.000 -955.375 -1038.375 -795.200 -736.300 -428.950 -469.350 -1200.000 -1200.000 -955.375 -1038.375 -795.200 -736.300 -428.950 -469.350 -1200.000 -1364.335 -1215.500 -982.625 -948.125 -992.875 -757.100 -827.400 -832.200 -1200.000 -1200.000 -510.050 -447.350 -540.700 -955.375 -1038.375 -795.200 -736.300 
48925 -0.3333 1.0000 -0.3333 0.3333 0.0000 -0.3333 -489.900 -427.350 -1200.000 -1200.000 -900.000 -1004.750 -894.900 -777.400 -489.900 -427.350 -1200.000 -1200.000 -900.000 -1004.750 -894.900 -777.400 -489.900 -427.350 -1200.000 -1227.665 -1217.165 -917.000 -1020.125 -1108.125 -726.800 -743.900 -937.600 -1200.000 -1200.000 -531.200 -401.650 -553.100 -900.000 -1004.750 -894.900 -777.400 
48926 -0.3333 1.0000 -0.3333 0.3333 0.0000 0.0000 -629.650 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -629.650 -360.000 -1200.000 -1200.000 -900.000 -900.000 -900.000 -720.000 -629.650 -360.000 -1200.000 -1201.335 -1505.500 -900.000 -1125.500 -1352.250 -720.000 -720.200 -1080.000 -1200.000 -1200.000 -449.450 -360.000 -630.000 -900.000 -900.000 -900.000 -720.000 
48927 -0.3333 1.0000 -0.3333 0.3333 0.0000 0.3333 -374.950 -360.000 -1200.000 -1200.000 -900.000 -900.000 -747.900 -734.200 -374.950 -360.000 -1200.000 -1200.000 -900.000 -900.000 -747.900 -734.200 -374.950 -360.000 -1200.000 -1279.835 -1432.165 -900.000 -922.625 -932.125 -720.500 -725.700 -778.600 -1200.000 -1200.000 -368.250 -376.300 -441.300 -900.000 -900.000 -747.900 -734.200 
48928 -0.3333 1.0000 -0.3333 0.3333 0.0000 0.6667 -371.350 -365.550 -1200.000 -1200.000 -900.000 -900.000 -730.300 -729.900 -371.350 -365.550 -1200.000 -1200.000 -900.000 -900.000 -730.300 -729.900 -371.350 -365.550 -1200.000 -1206.500 -1291.335 -900.875 -994.000 -1015.250 -720.000 -751.500 -818.500 -1200.000 -1200.000 -376.650 -407.200 -468.700 -900.000 -900.000 -730.300 -729.900 
48929 -0.3333 1.0000 -0.3333 0.3333 0.0000 1.0000 -373.600 -383.550 -1200.000 -1200.000 -900.000 -900.000 -733.500 -730.900 -373.600 -383.550 -1200.000 -1200.000 -900.000 -900.000 -733.500 -730.900 -373.600 -383.550 -1205.000 -1263.000 -1316.835 -929.250 -935.000 -976.625 -728.600 -749.700 -772.600 -1200.000 -1200.000 -384.950 -409.750 -465.950 -900.000 -900.000 -733.500 -730.900 
48930 -0.3333 1.0000 -0.3333 0.3333 0.3333 -1.0000 -490.350 -447.800 -1200.000 -1200.000 -900.000 -984.500 -819.100 -974.100 -490.350 -447.800 -1200.000 -1200.000 -900.000 -984.500 -819.100 -974.100 -490.350 -447.800 -1200.000 -1202.000 -1266.835 -900.000 -901.375 -952.000 -732.000 -741.200 -900.800 -1200.000 -1200.000 -434.200 -455.350 -478.550 -900.000 -984.500 -819.100 -974.100 
48931 -0.3333 1.0000 -0.3333 0.3333 0.3333 -0.6667 -459.050 -360.000 -1200.000 -1214.165 -900.000 -900.000 -742.600 -776.000 -459.050 -360.000 -1200.000 -1214.165 -900.000 -900.000 -742.600 -776.000 -459.050 -360.000 -1200.000 -1381.165 -1333.665 -924.375 -1070.375 -991.375 -720.000 -873.500 -853.600 -1200.000 -1214.165 -478.100 -426.200 -536.750 -900.000 -900.000 -742.600 -776.000 
48932 -0.3333 1.0000 -0.3333 0.3333 0.3333 -0.3333 -464.650 -420.700 -1200.000 -1248.835 -960.500 -997.000 -763.400 -743.100 -464.650 -420.700 -1200.000 -1248.835 -960.500 -997.000 -763.400 -743.100 -464.650 -420.700 -1281.665 -1303.165 -1614.165 -955.875 -1296.875 -1193.625 -827.500 -851.500 -1294.900 -1200.000 -1248.835 -426.850 -560.500 -532.300 -960.500 -997.000 -763.400 -743.100 
48933 -0.3333 1.0000 -0.3333 0.3333 0.3333 0.0000 -624.500 -463.650 -1200.000 -1646.665 -1092.375 -1189.875 -1049.100 -839.900 -624.500 -463.650 -1200.000 -1646.665 -1092.375 -1189.875 -1049.100 -839.900 -624.500 -463.650 -1488.665 -1407.835 -2075.665 -1476.875 -1375.000 -1232.625 -1205.100 -1094.500 -1522.600 -1200.000 -1646.665 -568.350 -690.300 -629.450 -1092.375 -1189.875 -1049.100 -839.900 
